CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_REDACAO
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;464.0;434.6;447.3;398.1;1;1.0;640.0
52018318.0;5214705.0;Nova América;GO;2.0;1.0;1;1;1;1;368.8;337.4;420.6;569.6;0;1.0;440.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;482.5;490.2;464.9;608.3;1;1.0;860.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;360.8;453.6;534.0;426.6;1;1.0;680.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;451.3;473.2;513.4;436.3;0;1.0;660.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52014576.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;2.0;0;0;0;0;;;;;1;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;506.1;543.9;526.7;584.8;0;1.0;880.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;527.6;551.0;509.1;452.2;0;1.0;600.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;478.3;539.1;508.0;560.4;0;1.0;800.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;440.4;528.9;505.1;512.0;1;1.0;580.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;567.3;608.3;584.8;655.4;0;1.0;900.0
52018318.0;5214705.0;Nova América;GO;2.0;1.0;1;1;1;1;463.4;456.8;431.4;472.3;0;1.0;400.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019080.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;385.9;423.6;509.9;447.0;0;1.0;300.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;404.8;431.8;370.3;501.0;0;1.0;420.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;454.5;419.3;514.6;475.6;0;1.0;880.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;421.5;419.4;468.6;423.8;1;1.0;860.0
52020231.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;447.5;367.4;539.3;401.7;0;1.0;420.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;559.9;571.9;539.2;594.7;1;1.0;480.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;522.7;624.3;573.5;582.2;1;1.0;740.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;508.0;456.5;547.8;577.5;0;1.0;640.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;494.6;514.7;527.6;685.4;1;1.0;720.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;598.8;515.4;509.6;661.3;1;1.0;920.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;521.6;478.2;564.9;383.1;0;1.0;700.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;415.1;463.3;451.3;509.5;0;1.0;600.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;543.2;519.0;525.8;515.4;1;1.0;640.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;492.6;571.5;491.0;508.3;1;1.0;560.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;389.5;0.0;302.3;413.8;1;4.0;0.0
60028258.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;548.8;537.4;529.1;563.2;1;1.0;820.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018415.0;5214861.0;Nova Glória;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;437.1;477.1;522.4;610.0;1;1.0;620.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;367.5;471.8;489.9;425.1;0;1.0;440.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;480.8;498.4;465.8;416.1;1;1.0;600.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;445.9;537.3;541.6;382.8;1;1.0;580.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;398.8;416.6;418.5;424.1;0;1.0;680.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;547.1;529.6;584.1;646.8;1;1.0;520.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;496.9;483.6;498.8;428.4;1;1.0;860.0
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;1;1;1;1;466.0;420.9;379.6;398.4;1;1.0;540.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;415.8;432.5;456.7;438.9;1;1.0;680.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;503.0;504.4;435.4;526.9;1;1.0;540.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;551.5;493.8;583.6;648.8;0;1.0;780.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;537.9;510.5;553.6;449.4;0;1.0;720.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;415.7;470.4;479.1;410.1;1;1.0;680.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;457.6;507.8;491.7;699.9;0;1.0;780.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;641.1;609.9;588.8;689.3;0;1.0;700.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;408.4;458.6;487.7;396.9;0;1.0;500.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;563.4;519.9;501.8;753.7;0;1.0;860.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;482.9;537.1;538.7;503.4;0;1.0;780.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;421.3;425.3;496.8;402.4;1;1.0;600.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;543.8;574.2;573.8;565.3;0;1.0;640.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;580.4;669.7;587.6;644.3;1;1.0;940.0
52018652.0;5216908.0;Pilar de Goiás;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;523.2;560.2;629.4;581.5;0;1.0;840.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;364.1;388.8;385.2;587.0;1;1.0;400.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;409.3;373.3;446.9;413.6;0;1.0;480.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;461.2;508.4;475.2;415.7;1;1.0;420.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;572.6;450.4;511.0;483.7;0;1.0;560.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;437.6;513.9;502.8;384.8;1;1.0;640.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;529.6;511.0;513.2;544.6;1;1.0;540.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;1;1;0;;335.5;469.6;;0;1.0;460.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;414.6;307.5;335.2;458.5;1;3.0;0.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;556.9;592.8;526.4;581.2;0;1.0;860.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;543.8;549.2;591.5;594.9;0;1.0;620.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;588.9;640.5;580.9;647.1;0;1.0;760.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;551.3;587.8;584.5;643.9;0;1.0;920.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;531.6;486.1;539.6;580.0;1;1.0;600.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;425.9;486.7;479.2;478.6;1;1.0;400.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;519.3;476.3;470.8;418.1;1;1.0;580.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;468.8;517.2;554.0;630.3;1;1.0;840.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;503.3;583.1;566.8;605.5;1;1.0;920.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;446.8;471.1;546.4;437.2;0;1.0;540.0
52018920.0;5218607.0;Rialma;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018318.0;5214705.0;Nova América;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;456.0;440.6;518.2;595.2;0;1.0;700.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;510.4;584.3;569.0;678.9;1;1.0;940.0
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;355.4;336.8;355.8;439.5;1;6.0;0.0
52016900.0;5209457.0;Guarinos;GO;2.0;1.0;1;1;1;1;539.2;494.4;531.8;574.6;0;1.0;720.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;447.8;388.9;432.8;506.3;0;1.0;520.0
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;632.4;594.1;597.5;703.6;1;1.0;880.0
52016900.0;5209457.0;Guarinos;GO;2.0;1.0;1;1;1;1;422.3;503.4;493.4;397.6;0;1.0;620.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;396.6;385.7;440.5;434.0;0;4.0;0.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;414.4;417.1;425.5;450.6;1;3.0;0.0
52017664.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;509.0;457.7;446.7;507.6;1;1.0;860.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;564.0;608.5;591.6;652.0;0;1.0;820.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;498.3;484.4;497.3;551.8;0;1.0;720.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;422.3;426.2;494.0;406.4;1;1.0;520.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;566.3;587.0;579.0;603.2;0;1.0;920.0
52024636.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;466.1;509.9;508.6;470.7;1;1.0;660.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;533.1;558.7;594.3;593.7;0;1.0;780.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;467.6;471.9;503.2;449.9;1;1.0;440.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;485.2;372.6;394.0;446.9;1;6.0;0.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;0;0;0;0;;;;;1;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;378.4;510.6;517.5;625.5;0;1.0;720.0
52024636.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;583.6;610.9;611.9;664.9;0;1.0;920.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;405.4;554.6;579.4;617.9;1;1.0;860.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;529.7;576.2;539.9;540.8;1;1.0;800.0
52098834.0;5208608.0;Goianésia;GO;4.0;1.0;1;1;1;1;623.2;613.9;589.7;683.8;1;1.0;940.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;408.8;516.1;535.6;483.1;0;1.0;800.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;431.8;449.3;470.6;570.6;1;1.0;740.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;493.7;510.2;507.7;402.9;0;1.0;600.0
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;537.4;593.4;556.9;623.8;0;1.0;700.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;648.3;694.0;608.8;699.0;1;1.0;840.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;513.9;470.4;514.3;404.8;1;1.0;520.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;598.9;653.2;624.0;681.3;0;1.0;880.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;486.8;553.9;542.5;493.0;1;1.0;780.0
60028159.0;5209457.0;Guarinos;GO;2.0;2.0;0;0;0;0;;;;;1;;
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;401.6;524.4;559.2;579.8;1;1.0;700.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;0;;
52014550.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;1.0;1;1;1;1;434.8;443.8;473.0;458.4;1;1.0;440.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;572.7;563.0;547.7;658.6;0;1.0;760.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;446.3;462.0;428.3;529.9;1;1.0;360.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;571.4;578.6;563.4;606.0;1;1.0;860.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;441.3;493.5;505.5;454.5;1;1.0;680.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;584.9;586.7;580.8;763.3;0;1.0;900.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;391.2;449.7;347.5;393.8;0;1.0;40.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;516.1;533.9;515.2;426.8;0;1.0;620.0
52014550.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;1.0;0;1;1;0;;587.7;562.1;;1;4.0;0.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;572.2;636.6;566.8;642.5;1;1.0;820.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;418.5;428.0;383.0;423.8;1;1.0;420.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;391.7;425.3;345.8;457.4;1;1.0;360.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;453.0;460.4;502.0;412.4;1;1.0;380.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;466.6;460.6;490.3;493.2;0;1.0;880.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019080.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;419.9;373.7;390.9;422.8;1;1.0;400.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;525.7;573.3;568.9;680.4;0;1.0;840.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;487.7;511.2;513.6;431.5;0;1.0;460.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017664.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;431.6;460.6;451.9;383.6;1;1.0;500.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;542.6;659.9;577.3;647.3;0;1.0;880.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;459.1;411.7;390.8;426.8;0;6.0;0.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;504.8;586.7;522.9;583.6;1;1.0;940.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;461.4;523.4;569.3;453.3;0;1.0;580.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;610.6;540.8;635.0;611.7;0;1.0;900.0
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;379.7;417.5;452.4;383.1;1;1.0;360.0
60029013.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;483.5;556.3;545.6;569.0;0;1.0;720.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;429.3;423.1;485.1;514.6;1;1.0;520.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;578.1;574.4;547.2;607.7;0;1.0;560.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;560.9;541.6;610.5;641.3;0;1.0;900.0
52018938.0;5218607.0;Rialma;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015033.0;5220280.0;São Patrício;GO;2.0;1.0;1;1;1;1;403.7;443.1;466.5;391.1;1;1.0;560.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;464.3;443.3;493.8;456.0;1;8.0;0.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;487.5;542.6;509.0;633.0;1;1.0;500.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;442.9;398.4;408.5;510.5;1;1.0;480.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;516.3;592.3;594.7;676.5;1;1.0;740.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;1;1;0;;412.2;422.2;;0;1.0;340.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;506.5;537.0;559.0;604.0;0;1.0;500.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;375.6;397.9;439.4;464.4;0;1.0;500.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;515.7;549.8;473.4;643.3;1;1.0;920.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018938.0;5218607.0;Rialma;GO;2.0;1.0;1;1;1;1;419.2;408.8;511.3;543.9;1;1.0;520.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;433.1;461.4;416.8;408.0;1;1.0;540.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;394.5;496.5;495.0;392.6;1;1.0;940.0
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;412.5;477.4;548.8;519.4;0;1.0;940.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;533.0;488.6;495.6;637.5;0;1.0;800.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;383.2;425.6;528.7;580.5;0;1.0;880.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;495.0;603.7;543.7;417.4;0;1.0;880.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;490.0;475.0;494.6;504.6;0;1.0;580.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;486.5;521.6;555.0;408.2;0;1.0;600.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;454.2;490.3;359.2;462.4;0;1.0;540.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;386.5;536.9;518.0;494.3;0;1.0;520.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;1;1;0;;334.2;425.2;;1;1.0;560.0
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;1;1;1;1;479.3;480.8;527.2;445.0;1;1.0;700.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;516.5;519.3;545.5;506.8;0;1.0;880.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015335.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;484.0;452.8;529.0;421.3;0;1.0;720.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;634.3;602.1;619.3;723.7;1;1.0;940.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;416.5;387.2;442.3;414.4;1;1.0;460.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;571.0;393.0;528.0;464.3;0;1.0;660.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;565.7;501.9;581.3;635.7;1;1.0;720.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;449.2;558.9;528.3;583.6;0;1.0;940.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;1;1;0;;460.2;360.8;;1;1.0;440.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;391.6;521.9;513.1;389.4;1;1.0;700.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;1;1;0;;455.0;535.7;;0;4.0;0.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;472.4;495.5;511.2;594.8;0;1.0;860.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;508.5;467.5;467.7;602.7;1;1.0;620.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
60028191.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;406.1;434.1;319.6;451.7;0;8.0;0.0
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;1;1;1;1;539.0;488.5;497.4;414.6;1;1.0;560.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
60029013.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;498.6;351.7;514.3;545.6;1;1.0;900.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;378.6;492.5;558.6;448.0;0;1.0;680.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;392.9;535.1;527.8;479.4;0;1.0;960.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;451.3;531.7;528.0;567.7;0;1.0;900.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;411.7;549.2;536.0;470.3;0;1.0;900.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;368.2;343.8;486.1;426.6;1;1.0;400.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;420.9;358.2;478.5;428.0;1;1.0;400.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;390.5;418.0;453.7;463.9;0;1.0;560.0
